0
777,736,701,769,662,657,690,779
777,736,702,769,662,657,690,779
777,736,701,769,662,657,690,779
777,736,701,769,662,657,691,779
777,736,702,769,662,657,690,779
776,736,702,769,662,657,691,780
777,737,702,769,662,657,692,779
776,744,705,772,661,655,701,776
776,754,708,775,659,653,709,775
776,754,708,774,658,652,708,775
776,754,707,775,658,652,708,776
776,753,707,775,658,652,707,777
776,753,707,775,658,652,707,779
776,753,707,775,658,652,707,781
776,753,707,775,658,652,707,779
776,753,707,775,658,652,706,780
776,753,707,774,658,652,706,780
777,750,705,774,658,653,710,777
777,749,705,774,658,653,710,777
777,749,704,774,658,654,710,775
777,748,704,774,658,654,710,773
777,748,704,774,658,654,710,774
777,748,704,774,658,654,710,774
777,747,704,774,658,654,710,774
777,747,703,774,658,654,710,774
777,747,704,774,658,654,710,773
777,747,703,773,658,654,710,773
777,747,703,774,658,654,710,774
777,746,703,773,658,654,710,774
777,746,703,773,658,654,710,774
777,746,703,773,658,654,710,774
777,746,703,773,658,654,709,774
777,746,703,773,658,654,709,775
777,746,703,773,658,654,709,775
777,746,703,773,658,654,709,776
777,746,703,773,658,654,709,775
777,745,703,773,658,654,709,775
777,745,703,773,658,654,709,775
777,745,703,773,658,654,709,775
777,745,703,773,658,653,709,776
777,745,703,773,658,653,709,775
777,745,703,773,658,654,709,775
777,745,703,773,658,654,709,775
777,745,703,773,658,654,709,775
776,745,703,773,658,654,709,775
777,745,703,773,658,654,709,775
777,745,703,773,658,653,709,775
777,745,703,773,658,654,709,776
777,745,703,773,658,654,709,776
776,744,703,773,658,653,709,776
777,745,703,773,658,653,709,776
777,744,702,773,658,654,709,775
777,745,703,773,658,653,709,776
777,744,703,773,658,653,709,775
776,744,702,773,658,654,709,775
777,744,703,773,658,654,709,775
776,744,702,773,658,654,709,775
777,744,702,773,658,654,709,775
777,744,702,773,658,654,709,775
777,744,702,773,658,654,709,775
776,744,702,773,658,653,709,775
777,744,702,773,658,654,709,775
777,744,702,773,658,654,709,775
777,744,702,773,658,654,709,775
776,744,702,773,658,654,709,775
776,744,702,773,658,653,708,774
776,744,702,773,658,653,709,775
777,744,702,773,658,654,709,774
776,744,702,773,658,654,709,774
776,744,702,773,658,654,709,773
776,744,702,773,658,654,709,774
776,744,702,773,658,654,709,774
776,744,702,773,658,654,709,774
777,744,702,773,658,654,709,774
776,744,702,773,658,654,709,774
777,744,702,773,658,654,709,774
776,744,702,773,658,654,709,774
776,744,702,773,658,654,709,773
776,744,702,773,658,654,709,773
777,743,702,773,658,654,709,774
776,744,702,772,658,653,709,774
776,743,702,773,658,654,709,773
776,743,702,773,658,653,709,774
776,743,702,773,658,653,709,774
776,743,702,773,658,654,709,774
776,743,702,773,658,654,709,774
776,743,702,773,658,654,709,773
776,743,702,773,658,654,709,772
776,743,702,773,658,654,709,773
776,743,702,773,658,654,709,773
776,743,702,773,658,654,709,773
776,743,702,773,658,654,709,773
776,743,702,772,658,654,709,773
776,743,702,773,658,654,709,773
776,743,702,772,658,654,709,774
776,743,702,773,657,654,709,773
776,743,702,773,658,654,709,773
776,743,702,772,658,653,708,773
776,746,705,773,657,652,705,773
776,749,707,774,658,652,701,776
776,743,705,772,659,654,695,777
776,740,704,771,660,655,692,777
776,738,703,770,661,656,691,778
776,738,702,770,661,656,691,779
776,737,702,769,662,656,691,779
776,737,701,769,662,657,691,779
776,737,701,769,662,657,691,778
776,736,701,769,662,657,692,779
776,736,701,769,662,657,691,779
776,736,701,769,662,657,691,778
776,736,701,769,662,657,691,779
776,736,701,769,662,657,691,779
776,736,701,768,662,657,691,780
776,736,701,768,662,657,691,780
776,736,701,769,662,657,691,781
776,736,701,768,662,657,691,779
776,736,701,769,662,657,691,779
776,736,701,768,662,657,691,779
776,736,701,769,662,657,691,779
776,736,701,768,662,657,691,780
776,735,701,768,662,657,691,780
776,736,701,768,662,657,691,779
776,736,701,768,662,657,691,780
776,735,701,768,662,657,691,780
776,736,701,768,662,657,692,779
776,736,700,768,662,657,691,779
776,736,701,768,662,657,691,779
776,736,701,768,662,657,691,779
776,735,701,768,662,657,691,779
776,735,701,768,662,657,692,778
776,736,701,768,662,657,692,779
776,736,701,768,662,657,692,779
776,735,701,768,662,657,691,780
776,735,701,768,662,657,691,779
776,736,701,768,662,657,692,779
776,736,700,768,662,657,691,778
776,735,701,768,662,657,691,778
776,735,701,768,662,657,692,778
776,735,701,768,662,657,692,779
776,735,701,768,662,657,691,780
776,735,701,768,662,657,692,779
776,735,701,768,662,657,692,779
776,735,701,768,662,657,691,780
776,735,701,768,662,657,691,780
776,735,701,768,662,657,691,781
776,735,701,768,662,657,691,780
776,735,701,768,662,657,691,780
776,735,701,768,662,657,692,780
776,735,700,768,662,657,692,779
776,735,701,768,662,657,691,780
776,735,700,768,662,657,692,779
776,735,701,768,662,656,691,781
776,735,701,768,662,657,692,779
776,735,700,768,662,657,692,778
776,735,700,768,662,657,692,778
776,735,701,768,662,657,692,778
776,736,701,769,662,657,692,777
776,741,703,771,661,655,699,776
776,754,707,775,658,652,711,775
775,754,707,775,658,652,710,775
775,754,707,775,658,652,709,776
776,754,707,775,658,652,709,776
775,754,707,775,658,652,708,776
775,754,708,775,658,652,708,776
775,754,708,775,658,652,708,777
775,754,708,775,657,652,708,779
776,751,706,775,658,653,711,776
776,750,705,774,658,653,711,775
776,750,705,774,658,653,711,775
776,749,704,774,658,653,711,775
776,748,704,774,658,653,711,775
776,748,704,774,658,653,711,775
776,748,704,774,658,653,710,775
776,748,704,774,658,654,710,775
776,748,703,774,658,654,711,773
776,747,703,774,658,653,711,774
776,747,703,774,658,654,710,774
776,747,703,774,658,654,711,774
776,747,703,774,658,653,710,774
776,747,703,773,658,653,710,774
776,747,703,773,658,653,710,774
776,747,703,773,658,653,710,774
776,747,703,774,658,653,710,774
776,746,703,774,658,654,710,774
776,746,703,773,658,654,710,773
776,746,703,773,658,654,710,774
776,746,703,773,658,654,710,773
776,746,703,773,658,653,710,773
776,746,703,773,658,653,710,773
776,746,703,773,658,654,710,773
776,746,703,773,658,653,710,773
776,746,703,773,658,653,710,773
776,746,703,773,658,653,710,773
776,746,703,773,658,654,710,773
776,746,703,773,658,654,710,773
776,746,703,773,658,654,710,773
776,745,703,773,657,653,710,773
776,746,703,773,658,654,710,773
776,745,703,773,658,654,710,772
776,745,703,773,658,653,710,772
776,745,703,773,658,654,710,772
776,745,703,773,658,653,710,773
776,745,703,773,658,654,710,772
776,745,702,773,658,654,710,773
776,745,703,773,658,653,710,773
776,745,702,773,658,654,710,773
776,745,702,773,658,654,710,773
776,745,702,773,658,653,710,773
776,745,702,773,658,654,710,773
776,745,702,773,658,654,710,773
776,745,702,773,658,654,710,772
776,745,702,772,658,654,710,772
776,745,702,773,658,653,710,772
776,745,702,773,658,654,710,773
776,745,702,773,658,653,710,773
776,745,702,773,658,653,710,773
776,745,702,773,658,653,710,773
776,745,702,773,658,653,710,773
776,745,702,773,658,653,710,773
776,745,702,773,658,653,710,773
776,745,702,773,658,653,710,773
776,744,702,773,658,653,710,773
776,744,702,773,658,653,710,773
776,744,702,773,658,653,710,773
776,744,702,773,658,653,710,773
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,773
776,744,702,773,658,653,709,774
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,773
776,744,702,773,658,653,710,774
776,744,702,772,658,653,710,774
776,745,702,773,658,653,710,773
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,774
775,744,702,773,658,653,710,774
776,744,702,773,658,653,709,774
776,744,702,773,658,653,710,773
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,773
776,743,702,773,658,653,710,774
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,774
776,744,702,773,658,653,710,773
776,744,702,773,658,653,710,773
776,744,702,773,658,653,709,774
776,746,703,773,658,652,707,774
776,752,708,775,657,651,704,776
775,747,707,774,659,653,698,777
776,743,706,773,660,655,694,778
776,741,705,772,661,656,693,777
776,740,704,772,661,656,692,778
776,740,704,771,662,656,692,777
776,739,704,771,662,657,692,778
776,739,704,771,662,657,692,779
776,739,704,771,662,657,692,778
776,739,704,771,662,657,692,779
776,739,703,771,662,657,692,778
776,739,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,739,703,771,662,657,692,778
776,739,703,771,662,657,692,778
776,739,703,771,662,657,692,777
776,739,703,771,662,657,692,777
775,739,703,771,662,657,692,777
776,738,704,771,662,657,692,777
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,778
775,738,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,770,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,778
776,738,703,771,662,657,692,778
776,738,703,770,662,657,692,778
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,777
776,738,703,770,662,657,692,777
776,738,703,771,662,657,692,778
776,738,703,770,662,657,692,777
776,738,703,771,662,657,692,778
775,738,703,771,663,657,692,777
776,738,703,771,662,657,692,776
776,738,703,771,663,657,693,776
776,738,703,771,663,657,692,776
776,738,703,771,662,657,692,776
776,738,703,771,662,657,692,776
776,738,703,771,662,657,692,777
776,738,703,771,662,657,692,776
776,738,703,771,663,657,692,777
776,738,703,771,662,657,692,777
775,739,703,771,662,657,693,776
776,742,704,772,661,656,697,776
775,756,709,776,658,652,712,774
775,756,709,776,658,652,711,774
775,756,709,776,658,652,710,774
775,756,709,777,658,652,710,776
775,756,709,776,658,652,709,776
775,756,709,777,658,652,709,776
775,756,709,776,657,652,709,776
777,755,708,777,657,652,711,801
776,759,713,781,658,653,711,776
776,756,711,780,658,653,711,775
776,756,711,779,658,653,711,775
776,755,711,779,658,653,711,775
776,755,710,779,658,653,711,776
776,756,711,780,658,653,711,775
776,755,710,779,658,653,711,776
776,754,710,779,658,653,711,775
776,754,710,779,658,653,711,776
776,755,711,780,658,653,711,775
776,755,711,780,658,653,711,775
776,755,711,780,657,653,711,775
776,755,711,780,658,653,711,776
776,755,711,780,658,653,711,776
776,754,711,779,658,653,711,776
776,752,709,778,657,653,711,777
776,751,708,777,657,653,711,778
776,751,707,777,657,653,711,777
776,750,706,776,657,653,711,777
776,750,706,776,657,653,711,776
776,750,706,776,657,653,711,776
776,749,706,776,657,653,711,777
776,749,706,776,658,653,710,776
776,749,706,776,658,653,711,776
776,749,705,776,657,653,711,776
776,749,705,775,657,653,711,777
776,749,705,775,657,653,711,777
776,749,705,775,657,653,711,776
776,748,705,775,657,653,710,777
776,748,705,775,657,653,710,778
776,748,705,775,657,653,710,778
776,748,705,775,657,653,711,777
776,748,705,775,657,653,710,778
776,748,705,775,657,653,710,778
776,748,705,775,657,653,710,778
776,748,705,775,657,653,710,778
776,747,705,775,657,653,710,777
776,748,705,775,657,653,710,777
776,747,705,775,657,653,710,777
776,747,705,775,657,653,710,777
776,747,705,775,657,653,710,777
776,747,704,775,657,653,710,777
776,747,705,775,657,653,710,777
776,747,704,775,657,653,710,777
776,747,704,775,657,653,710,777
776,747,704,775,657,653,710,777
776,747,704,774,657,653,710,778
776,747,704,775,657,653,710,777
776,747,704,775,657,653,710,778
776,747,704,775,657,653,710,778
776,747,704,775,657,653,710,778
775,747,704,774,657,653,710,777
776,747,704,775,657,653,710,776
776,747,704,774,657,653,710,777
776,747,704,775,657,653,710,777
776,747,704,775,657,653,710,776
776,746,704,774,657,653,710,775
776,747,704,774,657,653,710,776
776,747,704,774,657,653,710,775
776,747,704,774,657,653,710,776
776,747,704,774,657,653,710,775
775,747,703,774,658,653,710,774
776,746,704,774,657,653,710,775
776,747,704,774,657,653,710,775
776,746,704,774,658,653,710,774
776,746,704,774,657,653,710,775
776,746,704,774,657,653,710,775
776,746,704,774,657,653,710,775
776,746,704,774,657,653,710,776
776,746,704,774,657,653,710,775
776,746,704,774,657,653,710,775
775,746,704,774,657,653,710,775
776,746,704,774,657,653,710,776
776,746,704,774,657,653,710,776
776,746,704,774,657,653,710,776
776,746,704,774,657,653,710,776
776,745,704,774,657,653,710,776
776,746,704,774,657,653,710,776
776,746,704,774,657,653,710,777
776,746,704,774,657,653,710,777
776,746,704,774,657,653,710,778
775,746,703,774,657,653,710,778
776,747,704,774,657,652,708,778
776,751,706,774,657,651,706,780
775,746,705,773,658,652,700,781
775,741,703,771,659,654,695,783
775,739,702,770,660,655,693,782
775,737,701,769,661,656,693,781
776,737,701,769,661,656,692,783
775,736,701,769,662,656,693,781
776,736,701,769,662,656,693,781
775,736,700,769,662,656,693,781
776,736,700,769,661,656,693,781
775,736,700,768,662,656,693,781
775,736,700,768,662,656,693,782
775,736,700,768,662,656,692,785
775,735,700,769,662,656,692,783
775,735,700,768,662,656,692,784
775,735,700,768,662,656,692,784
775,735,700,768,662,656,692,784
776,735,700,768,662,657,693,782
775,735,700,768,662,656,692,782
775,735,700,768,662,656,692,782
775,735,700,768,662,656,693,783
775,735,700,768,662,656,692,783
775,735,700,768,662,656,692,783
775,735,700,768,662,656,693,782
775,735,700,769,662,656,692,783
775,735,700,768,662,657,692,782
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,779
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,781
775,735,700,768,662,657,692,782
775,735,700,768,662,657,692,783
775,735,700,768,662,656,692,784
775,735,700,768,662,656,692,785
775,735,700,768,662,657,692,783
775,735,700,768,662,656,692,784
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,779
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,780
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,781
775,735,700,768,662,657,693,782
775,735,700,768,662,656,692,783
775,735,700,768,662,657,692,784
775,735,700,768,662,657,693,783
775,735,700,768,662,657,693,780
775,739,701,770,661,656,697,779
775,755,707,775,658,652,713,777
775,754,706,774,658,652,712,777
775,755,707,775,658,652,711,775
775,754,707,775,658,652,711,775
775,754,707,775,658,652,710,774
775,753,707,774,658,652,710,773
775,753,706,774,658,652,710,775
776,757,710,779,657,652,712,782
776,756,710,778,657,652,712,782
775,755,710,779,657,653,712,780
776,755,709,778,657,653,712,776
776,755,710,779,658,653,712,776
776,755,710,779,658,653,712,776
776,755,710,779,658,653,712,776
776,754,710,779,658,653,712,776
776,754,710,779,657,653,712,777
776,754,710,779,657,653,712,778
776,754,710,779,657,653,711,780
776,754,710,779,657,653,711,779
776,754,710,779,657,653,711,779
775,754,710,779,657,653,711,780
776,753,710,779,657,653,711,779
776,753,710,779,657,653,711,779
776,753,709,779,657,653,711,779
776,753,709,778,657,653,711,779
776,752,708,777,657,653,711,781
776,751,707,777,657,653,711,780
776,751,707,777,657,653,711,780
776,750,707,776,657,653,711,780
776,750,707,776,657,653,711,779
775,750,706,776,657,653,711,778
776,750,706,776,657,653,711,778
776,750,706,776,657,653,711,779
775,749,706,776,657,653,711,780
776,749,706,776,657,653,711,779
776,749,705,775,657,653,711,779
775,748,705,775,657,653,711,780
776,748,705,775,657,653,711,780
776,748,704,775,657,653,711,779
776,748,704,775,657,653,711,778
775,748,704,774,657,653,711,778
776,747,704,774,657,653,711,779
775,747,704,774,657,653,711,779
775,747,704,774,657,653,711,779
775,747,703,774,657,653,711,780
775,746,703,774,657,653,711,779
775,747,703,774,657,652,711,779
776,747,703,774,657,653,711,779
776,746,703,774,657,653,711,779
776,746,703,774,657,653,711,779
775,746,703,774,657,653,711,778
775,746,703,774,657,653,710,778
775,746,703,774,657,653,711,779
775,746,703,774,657,653,711,778
775,746,703,774,657,653,711,778
775,746,703,773,657,653,711,778
775,746,703,774,657,653,711,778
775,746,703,774,657,653,711,779
775,746,703,773,657,653,711,778
775,746,703,774,657,653,711,778
